SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference,Reference Period,Value,Flag Codes,Flags
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,101.1303,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,100.7796,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,100.4262,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,100.1295,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,99.78868,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,99.60181,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,99.49142,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,99.42448,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,99.27173,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,99.31745,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FIN,Finland,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,99.48252,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,101.04,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,101.0548,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,101.0637,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,101.0828,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,101.0748,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,101.0162,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,100.9734,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,101.0074,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,101.0517,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,101.086,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,101.0311,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,100.9129,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,100.7624,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,100.6472,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,100.59,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,100.4853,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,100.3546,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,100.2358,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,100.1764,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,100.1537,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,100.2116,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,100.1996,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,100.1624,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",FRA,France,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,100.1541,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,102.2258,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,102.3577,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,102.4443,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,102.5007,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,102.4873,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,102.3719,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,102.2403,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,102.1745,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,102.1354,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,102.0939,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,102.0265,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,101.9674,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,101.8713,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,101.7261,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,101.5622,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,101.3611,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,101.1644,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,100.9404,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,100.6622,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,100.3693,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,100.1113,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,99.83049,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,99.60876,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",DEU,Germany,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,99.50585,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,100.2765,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,100.2255,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,100.3642,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,100.714,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,100.9799,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,101.0017,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,100.6836,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,100.5583,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,100.6401,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,100.9601,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,101.4262,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,101.4831,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,101.0143,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,100.4607,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,100.1177,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,99.96509,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,100.0495,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,100.2854,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,100.4488,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,100.6054,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,100.7328,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,100.8369,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,100.9617,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",GRC,Greece,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,101.0068,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,101.8713,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,101.8774,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,101.9042,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,102.018,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,102.1836,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,102.3329,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,102.3494,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,102.4014,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,102.6429,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,102.7953,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,102.738,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,102.4061,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,102.1305,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,102.2208,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,102.4423,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,102.6407,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,102.5881,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,102.3663,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,101.987,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,101.5307,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,101.2424,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,100.9729,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,100.8334,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",HUN,Hungary,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,100.8652,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,101.4952,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,101.676,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,101.8604,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,101.8286,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,101.7913,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,101.5375,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,101.8284,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,102.6641,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,102.8974,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,102.7744,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,102.2182,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,102.4037,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,103.1892,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,104.0363,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,104.3281,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,103.9102,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,102.7363,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,102.2638,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,102.1161,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,101.975,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,101.7595,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,101.0103,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,99.95654,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",IRL,Ireland,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,99.06639,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,101.1862,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,101.2555,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,101.2778,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,101.2741,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,101.2528,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,101.2139,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,101.1286,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,101.0405,,
BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa",ITA,Italy,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,100.9754,,
